fips,county_name,year,predicted_ratio,trend_per_year,latest_ratio,latest_rent,latest_income
32510,"Carson City, Nevada",2025,19.19,-0.1981,19.59,1172.0,71809.0
32510,"Carson City, Nevada",2026,19.0,-0.1981,19.59,1172.0,71809.0
32510,"Carson City, Nevada",2027,18.8,-0.1981,19.59,1172.0,71809.0
32510,"Carson City, Nevada",2028,18.6,-0.1981,19.59,1172.0,71809.0
33003,"Carroll County, New Hampshire",2024,16.71,-0.3407,17.05,1179.0,82961.0
33003,"Carroll County, New Hampshire",2025,16.37,-0.3407,17.05,1179.0,82961.0
33003,"Carroll County, New Hampshire",2026,16.03,-0.3407,17.05,1179.0,82961.0
33003,"Carroll County, New Hampshire",2027,15.69,-0.3407,17.05,1179.0,82961.0
33003,"Carroll County, New Hampshire",2028,15.35,-0.3407,17.05,1179.0,82961.0
33007,"Coos County, New Hampshire",2024,17.05,-0.2571,17.31,843.0,58439.0
33007,"Coos County, New Hampshire",2025,16.8,-0.2571,17.31,843.0,58439.0
33007,"Coos County, New Hampshire",2026,16.54,-0.2571,17.31,843.0,58439.0
33007,"Coos County, New Hampshire",2027,16.28,-0.2571,17.31,843.0,58439.0
33007,"Coos County, New Hampshire",2028,16.02,-0.2571,17.31,843.0,58439.0
33013,"Merrimack County, New Hampshire",2024,16.37,-0.1485,16.52,1293.0,93944.0
33013,"Merrimack County, New Hampshire",2025,16.22,-0.1485,16.52,1293.0,93944.0
33013,"Merrimack County, New Hampshire",2026,16.07,-0.1485,16.52,1293.0,93944.0
33013,"Merrimack County, New Hampshire",2027,15.93,-0.1485,16.52,1293.0,93944.0
33013,"Merrimack County, New Hampshire",2028,15.78,-0.1485,16.52,1293.0,93944.0
33017,"Strafford County, New Hampshire",2024,19.76,0.1699,19.59,1413.0,86564.0
33017,"Strafford County, New Hampshire",2025,19.93,0.1699,19.59,1413.0,86564.0
33017,"Strafford County, New Hampshire",2026,20.1,0.1699,19.59,1413.0,86564.0
33017,"Strafford County, New Hampshire",2027,20.27,0.1699,19.59,1413.0,86564.0
33017,"Strafford County, New Hampshire",2028,20.44,0.1699,19.59,1413.0,86564.0
34001,"Atlantic County, New Jersey",2024,20.41,-0.2939,20.7,1325.0,76819.0
34001,"Atlantic County, New Jersey",2025,20.11,-0.2939,20.7,1325.0,76819.0
34001,"Atlantic County, New Jersey",2026,19.82,-0.2939,20.7,1325.0,76819.0
34001,"Atlantic County, New Jersey",2027,19.52,-0.2939,20.7,1325.0,76819.0
34001,"Atlantic County, New Jersey",2028,19.23,-0.2939,20.7,1325.0,76819.0
34003,"Bergen County, New Jersey",2024,17.97,-0.0982,18.07,1863.0,123715.0
34003,"Bergen County, New Jersey",2025,17.87,-0.0982,18.07,1863.0,123715.0
34003,"Bergen County, New Jersey",2026,17.78,-0.0982,18.07,1863.0,123715.0
34003,"Bergen County, New Jersey",2027,17.68,-0.0982,18.07,1863.0,123715.0
34003,"Bergen County, New Jersey",2028,17.58,-0.0982,18.07,1863.0,123715.0
34009,"Cape May County, New Jersey",2024,17.85,-0.4755,18.33,1345.0,88046.0
34009,"Cape May County, New Jersey",2025,17.38,-0.4755,18.33,1345.0,88046.0
34009,"Cape May County, New Jersey",2026,16.9,-0.4755,18.33,1345.0,88046.0
34009,"Cape May County, New Jersey",2027,16.43,-0.4755,18.33,1345.0,88046.0
34009,"Cape May County, New Jersey",2028,15.95,-0.4755,18.33,1345.0,88046.0
34011,"Cumberland County, New Jersey",2024,23.19,-0.1396,23.33,1254.0,64499.0
34011,"Cumberland County, New Jersey",2025,23.05,-0.1396,23.33,1254.0,64499.0
34011,"Cumberland County, New Jersey",2026,22.91,-0.1396,23.33,1254.0,64499.0
34011,"Cumberland County, New Jersey",2027,22.77,-0.1396,23.33,1254.0,64499.0
34011,"Cumberland County, New Jersey",2028,22.63,-0.1396,23.33,1254.0,64499.0
34013,"Essex County, New Jersey",2024,22.72,-0.1023,22.82,1459.0,76712.0
34013,"Essex County, New Jersey",2025,22.62,-0.1023,22.82,1459.0,76712.0
34013,"Essex County, New Jersey",2026,22.51,-0.1023,22.82,1459.0,76712.0
34013,"Essex County, New Jersey",2027,22.41,-0.1023,22.82,1459.0,76712.0
34013,"Essex County, New Jersey",2028,22.31,-0.1023,22.82,1459.0,76712.0
34015,"Gloucester County, New Jersey",2024,17.36,0.0764,17.28,1480.0,102807.0
34015,"Gloucester County, New Jersey",2025,17.43,0.0764,17.28,1480.0,102807.0
34015,"Gloucester County, New Jersey",2026,17.51,0.0764,17.28,1480.0,102807.0
34015,"Gloucester County, New Jersey",2027,17.59,0.0764,17.28,1480.0,102807.0
34015,"Gloucester County, New Jersey",2028,17.66,0.0764,17.28,1480.0,102807.0
34021,"Mercer County, New Jersey",2024,18.93,0.0636,18.87,1515.0,96333.0
34021,"Mercer County, New Jersey",2025,19.0,0.0636,18.87,1515.0,96333.0
34021,"Mercer County, New Jersey",2026,19.06,0.0636,18.87,1515.0,96333.0
34021,"Mercer County, New Jersey",2027,19.12,0.0636,18.87,1515.0,96333.0
34021,"Mercer County, New Jersey",2028,19.19,0.0636,18.87,1515.0,96333.0
34027,"Morris County, New Jersey",2024,16.64,0.104,16.54,1860.0,134929.0
34027,"Morris County, New Jersey",2025,16.75,0.104,16.54,1860.0,134929.0
34027,"Morris County, New Jersey",2026,16.85,0.104,16.54,1860.0,134929.0
34027,"Morris County, New Jersey",2027,16.96,0.104,16.54,1860.0,134929.0
34027,"Morris County, New Jersey",2028,17.06,0.104,16.54,1860.0,134929.0
34029,"Ocean County, New Jersey",2024,23.4,-0.2355,23.64,1702.0,86411.0
34029,"Ocean County, New Jersey",2025,23.17,-0.2355,23.64,1702.0,86411.0
34029,"Ocean County, New Jersey",2026,22.93,-0.2355,23.64,1702.0,86411.0
34029,"Ocean County, New Jersey",2027,22.7,-0.2355,23.64,1702.0,86411.0
34029,"Ocean County, New Jersey",2028,22.46,-0.2355,23.64,1702.0,86411.0
34031,"Passaic County, New Jersey",2024,20.98,-0.4065,21.39,1553.0,87137.0
34031,"Passaic County, New Jersey",2025,20.58,-0.4065,21.39,1553.0,87137.0
34031,"Passaic County, New Jersey",2026,20.17,-0.4065,21.39,1553.0,87137.0
34031,"Passaic County, New Jersey",2027,19.76,-0.4065,21.39,1553.0,87137.0
34031,"Passaic County, New Jersey",2028,19.36,-0.4065,21.39,1553.0,87137.0
34037,"Sussex County, New Jersey",2024,15.67,-0.1087,15.78,1503.0,114316.0
34037,"Sussex County, New Jersey",2025,15.56,-0.1087,15.78,1503.0,114316.0
34037,"Sussex County, New Jersey",2026,15.45,-0.1087,15.78,1503.0,114316.0
34037,"Sussex County, New Jersey",2027,15.35,-0.1087,15.78,1503.0,114316.0
34037,"Sussex County, New Jersey",2028,15.24,-0.1087,15.78,1503.0,114316.0
35001,"Bernalillo County, New Mexico",2024,19.56,-0.0539,19.61,1087.0,66514.0
35001,"Bernalillo County, New Mexico",2025,19.5,-0.0539,19.61,1087.0,66514.0
35001,"Bernalillo County, New Mexico",2026,19.45,-0.0539,19.61,1087.0,66514.0
35001,"Bernalillo County, New Mexico",2027,19.39,-0.0539,19.61,1087.0,66514.0
35001,"Bernalillo County, New Mexico",2028,19.34,-0.0539,19.61,1087.0,66514.0
35006,"Cibola County, New Mexico",2024,16.33,-0.4512,16.78,724.0,51765.0
35006,"Cibola County, New Mexico",2025,15.88,-0.4512,16.78,724.0,51765.0
35006,"Cibola County, New Mexico",2026,15.43,-0.4512,16.78,724.0,51765.0
35006,"Cibola County, New Mexico",2027,14.98,-0.4512,16.78,724.0,51765.0
35006,"Cibola County, New Mexico",2028,14.52,-0.4512,16.78,724.0,51765.0
35007,"Colfax County, New Mexico",2024,15.53,-0.5,16.03,704.0,52690.0
35007,"Colfax County, New Mexico",2025,15.03,-0.5,16.03,704.0,52690.0
35007,"Colfax County, New Mexico",2026,14.53,-0.5,16.03,704.0,52690.0
35007,"Colfax County, New Mexico",2027,14.03,-0.5,16.03,704.0,52690.0
35007,"Colfax County, New Mexico",2028,13.53,-0.5,16.03,704.0,52690.0
35009,"Curry County, New Mexico",2024,20.66,-0.388,21.05,987.0,56259.0
35009,"Curry County, New Mexico",2025,20.27,-0.388,21.05,987.0,56259.0
35009,"Curry County, New Mexico",2026,19.89,-0.388,21.05,987.0,56259.0
35009,"Curry County, New Mexico",2027,19.5,-0.388,21.05,987.0,56259.0
35009,"Curry County, New Mexico",2028,19.11,-0.388,21.05,987.0,56259.0
35013,"Doña Ana County, New Mexico",2024,18.97,-0.5,19.47,903.0,55663.0
35013,"Doña Ana County, New Mexico",2025,18.47,-0.5,19.47,903.0,55663.0
35013,"Doña Ana County, New Mexico",2026,17.97,-0.5,19.47,903.0,55663.0
35013,"Doña Ana County, New Mexico",2027,17.47,-0.5,19.47,903.0,55663.0
35013,"Doña Ana County, New Mexico",2028,16.97,-0.5,19.47,903.0,55663.0
35015,"Eddy County, New Mexico",2024,18.08,0.2456,17.83,1183.0,79605.0
35015,"Eddy County, New Mexico",2025,18.32,0.2456,17.83,1183.0,79605.0
35015,"Eddy County, New Mexico",2026,18.57,0.2456,17.83,1183.0,79605.0
35015,"Eddy County, New Mexico",2027,18.81,0.2456,17.83,1183.0,79605.0
35015,"Eddy County, New Mexico",2028,19.06,0.2456,17.83,1183.0,79605.0
35025,"Lea County, New Mexico",2024,19.95,0.4238,19.53,1119.0,68750.0
35025,"Lea County, New Mexico",2025,20.38,0.4238,19.53,1119.0,68750.0
35025,"Lea County, New Mexico",2026,20.8,0.4238,19.53,1119.0,68750.0
35025,"Lea County, New Mexico",2027,21.23,0.4238,19.53,1119.0,68750.0
35025,"Lea County, New Mexico",2028,21.65,0.4238,19.53,1119.0,68750.0
35029,"Luna County, New Mexico",2024,21.18,-0.5,21.68,685.0,37917.0
35029,"Luna County, New Mexico",2025,20.68,-0.5,21.68,685.0,37917.0
35029,"Luna County, New Mexico",2026,20.18,-0.5,21.68,685.0,37917.0
35029,"Luna County, New Mexico",2027,19.68,-0.5,21.68,685.0,37917.0
35029,"Luna County, New Mexico",2028,19.18,-0.5,21.68,685.0,37917.0
35031,"McKinley County, New Mexico",2024,21.34,-0.5,21.84,810.0,44496.0
35031,"McKinley County, New Mexico",2025,20.84,-0.5,21.84,810.0,44496.0
35031,"McKinley County, New Mexico",2026,20.34,-0.5,21.84,810.0,44496.0
35031,"McKinley County, New Mexico",2027,19.84,-0.5,21.84,810.0,44496.0
35031,"McKinley County, New Mexico",2028,19.34,-0.5,21.84,810.0,44496.0
35035,"Otero County, New Mexico",2024,20.67,-0.4132,21.08,926.0,52717.0
35035,"Otero County, New Mexico",2025,20.25,-0.4132,21.08,926.0,52717.0
35035,"Otero County, New Mexico",2026,19.84,-0.4132,21.08,926.0,52717.0
35035,"Otero County, New Mexico",2027,19.43,-0.4132,21.08,926.0,52717.0
35035,"Otero County, New Mexico",2028,19.01,-0.4132,21.08,926.0,52717.0
35039,"Rio Arriba County, New Mexico",2024,16.42,-0.5,16.92,760.0,53901.0
35039,"Rio Arriba County, New Mexico",2025,15.92,-0.5,16.92,760.0,53901.0
35039,"Rio Arriba County, New Mexico",2026,15.42,-0.5,16.92,760.0,53901.0
35039,"Rio Arriba County, New Mexico",2027,14.92,-0.5,16.92,760.0,53901.0
35039,"Rio Arriba County, New Mexico",2028,14.42,-0.5,16.92,760.0,53901.0
35041,"Roosevelt County, New Mexico",2024,19.25,-0.5,19.75,863.0,52445.0
35041,"Roosevelt County, New Mexico",2025,18.75,-0.5,19.75,863.0,52445.0
35041,"Roosevelt County, New Mexico",2026,18.25,-0.5,19.75,863.0,52445.0
35041,"Roosevelt County, New Mexico",2027,17.75,-0.5,19.75,863.0,52445.0
35041,"Roosevelt County, New Mexico",2028,17.25,-0.5,19.75,863.0,52445.0
35043,"Sandoval County, New Mexico",2024,19.91,-0.1877,20.1,1408.0,84053.0
35043,"Sandoval County, New Mexico",2025,19.72,-0.1877,20.1,1408.0,84053.0
35043,"Sandoval County, New Mexico",2026,19.54,-0.1877,20.1,1408.0,84053.0
35043,"Sandoval County, New Mexico",2027,19.35,-0.1877,20.1,1408.0,84053.0
35043,"Sandoval County, New Mexico",2028,19.16,-0.1877,20.1,1408.0,84053.0
35045,"San Juan County, New Mexico",2024,21.14,0.3861,20.75,917.0,53020.0
35045,"San Juan County, New Mexico",2025,21.52,0.3861,20.75,917.0,53020.0
35045,"San Juan County, New Mexico",2026,21.91,0.3861,20.75,917.0,53020.0
35045,"San Juan County, New Mexico",2027,22.29,0.3861,20.75,917.0,53020.0
35045,"San Juan County, New Mexico",2028,22.68,0.3861,20.75,917.0,53020.0
35047,"San Miguel County, New Mexico",2024,19.09,-0.5,19.59,774.0,47400.0
35047,"San Miguel County, New Mexico",2025,18.59,-0.5,19.59,774.0,47400.0
35047,"San Miguel County, New Mexico",2026,18.09,-0.5,19.59,774.0,47400.0
35047,"San Miguel County, New Mexico",2027,17.59,-0.5,19.59,774.0,47400.0
35047,"San Miguel County, New Mexico",2028,17.09,-0.5,19.59,774.0,47400.0
35049,"Santa Fe County, New Mexico",2024,21.33,0.1464,21.18,1318.0,74689.0
35049,"Santa Fe County, New Mexico",2025,21.47,0.1464,21.18,1318.0,74689.0
35049,"Santa Fe County, New Mexico",2026,21.62,0.1464,21.18,1318.0,74689.0
35049,"Santa Fe County, New Mexico",2027,21.77,0.1464,21.18,1318.0,74689.0
35049,"Santa Fe County, New Mexico",2028,21.91,0.1464,21.18,1318.0,74689.0
35055,"Taos County, New Mexico",2024,21.38,-0.3988,21.78,1069.0,58908.0
35055,"Taos County, New Mexico",2025,20.98,-0.3988,21.78,1069.0,58908.0
35055,"Taos County, New Mexico",2026,20.58,-0.3988,21.78,1069.0,58908.0
35055,"Taos County, New Mexico",2027,20.18,-0.3988,21.78,1069.0,58908.0
35055,"Taos County, New Mexico",2028,19.79,-0.3988,21.78,1069.0,58908.0
35057,"Torrance County, New Mexico",2024,21.42,-0.5,21.92,845.0,46250.0
35057,"Torrance County, New Mexico",2025,20.92,-0.5,21.92,845.0,46250.0
35057,"Torrance County, New Mexico",2026,20.42,-0.5,21.92,845.0,46250.0
35057,"Torrance County, New Mexico",2027,19.92,-0.5,21.92,845.0,46250.0
35057,"Torrance County, New Mexico",2028,19.42,-0.5,21.92,845.0,46250.0
35061,"Valencia County, New Mexico",2024,19.48,-0.4705,19.95,970.0,58333.0
35061,"Valencia County, New Mexico",2025,19.01,-0.4705,19.95,970.0,58333.0
35061,"Valencia County, New Mexico",2026,18.54,-0.4705,19.95,970.0,58333.0
35061,"Valencia County, New Mexico",2027,18.07,-0.4705,19.95,970.0,58333.0
35061,"Valencia County, New Mexico",2028,17.6,-0.4705,19.95,970.0,58333.0
36003,"Allegany County, New York",2024,14.45,-0.3305,14.78,754.0,61233.0
36003,"Allegany County, New York",2025,14.12,-0.3305,14.78,754.0,61233.0
36003,"Allegany County, New York",2026,13.79,-0.3305,14.78,754.0,61233.0
36003,"Allegany County, New York",2027,13.46,-0.3305,14.78,754.0,61233.0
36003,"Allegany County, New York",2028,13.13,-0.3305,14.78,754.0,61233.0
36005,"Bronx County, New York",2024,34.82,-0.3155,35.14,1436.0,49036.0
36005,"Bronx County, New York",2025,34.51,-0.3155,35.14,1436.0,49036.0
36005,"Bronx County, New York",2026,34.19,-0.3155,35.14,1436.0,49036.0
36005,"Bronx County, New York",2027,33.88,-0.3155,35.14,1436.0,49036.0
36005,"Bronx County, New York",2028,33.56,-0.3155,35.14,1436.0,49036.0
36009,"Cattaraugus County, New York",2024,15.45,-0.1873,15.64,759.0,58248.0
36009,"Cattaraugus County, New York",2025,15.27,-0.1873,15.64,759.0,58248.0
36009,"Cattaraugus County, New York",2026,15.08,-0.1873,15.64,759.0,58248.0
36009,"Cattaraugus County, New York",2027,14.89,-0.1873,15.64,759.0,58248.0
36009,"Cattaraugus County, New York",2028,14.7,-0.1873,15.64,759.0,58248.0
36011,"Cayuga County, New York",2024,16.22,0.0933,16.13,895.0,66583.0
36011,"Cayuga County, New York",2025,16.32,0.0933,16.13,895.0,66583.0
36011,"Cayuga County, New York",2026,16.41,0.0933,16.13,895.0,66583.0
36011,"Cayuga County, New York",2027,16.5,0.0933,16.13,895.0,66583.0
36011,"Cayuga County, New York",2028,16.6,0.0933,16.13,895.0,66583.0
36013,"Chautauqua County, New York",2024,16.86,-0.0718,16.93,797.0,56507.0
36013,"Chautauqua County, New York",2025,16.79,-0.0718,16.93,797.0,56507.0
36013,"Chautauqua County, New York",2026,16.71,-0.0718,16.93,797.0,56507.0
36013,"Chautauqua County, New York",2027,16.64,-0.0718,16.93,797.0,56507.0
36013,"Chautauqua County, New York",2028,16.57,-0.0718,16.93,797.0,56507.0
36015,"Chemung County, New York",2024,19.57,0.2801,19.29,1020.0,63469.0
36015,"Chemung County, New York",2025,19.85,0.2801,19.29,1020.0,63469.0
36015,"Chemung County, New York",2026,20.13,0.2801,19.29,1020.0,63469.0
36015,"Chemung County, New York",2027,20.41,0.2801,19.29,1020.0,63469.0
36015,"Chemung County, New York",2028,20.69,0.2801,19.29,1020.0,63469.0
36019,"Clinton County, New York",2024,16.43,-0.1507,16.58,956.0,69208.0
36019,"Clinton County, New York",2025,16.28,-0.1507,16.58,956.0,69208.0
36019,"Clinton County, New York",2026,16.13,-0.1507,16.58,956.0,69208.0
36019,"Clinton County, New York",2027,15.98,-0.1507,16.58,956.0,69208.0
36019,"Clinton County, New York",2028,15.83,-0.1507,16.58,956.0,69208.0
36025,"Delaware County, New York",2024,16.73,-0.1713,16.9,848.0,60226.0
36025,"Delaware County, New York",2025,16.56,-0.1713,16.9,848.0,60226.0
36025,"Delaware County, New York",2026,16.39,-0.1713,16.9,848.0,60226.0
36025,"Delaware County, New York",2027,16.21,-0.1713,16.9,848.0,60226.0
36025,"Delaware County, New York",2028,16.04,-0.1713,16.9,848.0,60226.0
36031,"Essex County, New York",2024,14.85,-0.3619,15.21,890.0,70215.0
36031,"Essex County, New York",2025,14.49,-0.3619,15.21,890.0,70215.0
36031,"Essex County, New York",2026,14.12,-0.3619,15.21,890.0,70215.0
36031,"Essex County, New York",2027,13.76,-0.3619,15.21,890.0,70215.0
36031,"Essex County, New York",2028,13.4,-0.3619,15.21,890.0,70215.0
36035,"Fulton County, New York",2024,16.64,-0.2788,16.92,883.0,62615.0
36035,"Fulton County, New York",2025,16.36,-0.2788,16.92,883.0,62615.0
36035,"Fulton County, New York",2026,16.08,-0.2788,16.92,883.0,62615.0
36035,"Fulton County, New York",2027,15.8,-0.2788,16.92,883.0,62615.0
36035,"Fulton County, New York",2028,15.53,-0.2788,16.92,883.0,62615.0
36039,"Greene County, New York",2024,15.6,-0.5,16.1,993.0,74011.0
36039,"Greene County, New York",2025,15.1,-0.5,16.1,993.0,74011.0
36039,"Greene County, New York",2026,14.6,-0.5,16.1,993.0,74011.0
36039,"Greene County, New York",2027,14.1,-0.5,16.1,993.0,74011.0
36039,"Greene County, New York",2028,13.6,-0.5,16.1,993.0,74011.0
36043,"Herkimer County, New York",2024,13.79,-0.3358,14.13,811.0,68858.0
36043,"Herkimer County, New York",2025,13.46,-0.3358,14.13,811.0,68858.0
36043,"Herkimer County, New York",2026,13.12,-0.3358,14.13,811.0,68858.0
36043,"Herkimer County, New York",2027,12.79,-0.3358,14.13,811.0,68858.0
36043,"Herkimer County, New York",2028,12.45,-0.3358,14.13,811.0,68858.0
36045,"Jefferson County, New York",2024,22.31,-0.1079,22.42,1214.0,64978.0
36045,"Jefferson County, New York",2025,22.2,-0.1079,22.42,1214.0,64978.0
36045,"Jefferson County, New York",2026,22.1,-0.1079,22.42,1214.0,64978.0
36045,"Jefferson County, New York",2027,21.99,-0.1079,22.42,1214.0,64978.0
36045,"Jefferson County, New York",2028,21.88,-0.1079,22.42,1214.0,64978.0
36047,"Kings County, New York",2024,26.83,-0.4171,27.25,1784.0,78548.0
36047,"Kings County, New York",2025,26.42,-0.4171,27.25,1784.0,78548.0
36047,"Kings County, New York",2026,26.0,-0.4171,27.25,1784.0,78548.0
36047,"Kings County, New York",2027,25.58,-0.4171,27.25,1784.0,78548.0
36047,"Kings County, New York",2028,25.16,-0.4171,27.25,1784.0,78548.0
36049,"Lewis County, New York",2024,13.92,-0.4983,14.42,821.0,68329.0
36049,"Lewis County, New York",2025,13.42,-0.4983,14.42,821.0,68329.0
36049,"Lewis County, New York",2026,12.92,-0.4983,14.42,821.0,68329.0
36049,"Lewis County, New York",2027,12.43,-0.4983,14.42,821.0,68329.0
36049,"Lewis County, New York",2028,11.93,-0.4983,14.42,821.0,68329.0
36051,"Livingston County, New York",2024,14.88,-0.224,15.1,912.0,72464.0
36051,"Livingston County, New York",2025,14.65,-0.224,15.1,912.0,72464.0
36051,"Livingston County, New York",2026,14.43,-0.224,15.1,912.0,72464.0
36051,"Livingston County, New York",2027,14.2,-0.224,15.1,912.0,72464.0
36051,"Livingston County, New York",2028,13.98,-0.224,15.1,912.0,72464.0
36053,"Madison County, New York",2024,14.49,-0.1263,14.62,891.0,73141.0
36053,"Madison County, New York",2025,14.37,-0.1263,14.62,891.0,73141.0
36053,"Madison County, New York",2026,14.24,-0.1263,14.62,891.0,73141.0
36053,"Madison County, New York",2027,14.11,-0.1263,14.62,891.0,73141.0
36053,"Madison County, New York",2028,13.99,-0.1263,14.62,891.0,73141.0
36055,"Monroe County, New York",2024,18.02,-0.137,18.16,1126.0,74409.0
36055,"Monroe County, New York",2025,17.89,-0.137,18.16,1126.0,74409.0
36055,"Monroe County, New York",2026,17.75,-0.137,18.16,1126.0,74409.0
36055,"Monroe County, New York",2027,17.61,-0.137,18.16,1126.0,74409.0
36055,"Monroe County, New York",2028,17.47,-0.137,18.16,1126.0,74409.0
36057,"Montgomery County, New York",2024,17.29,-0.2682,17.56,921.0,62923.0
36057,"Montgomery County, New York",2025,17.02,-0.2682,17.56,921.0,62923.0
36057,"Montgomery County, New York",2026,16.76,-0.2682,17.56,921.0,62923.0
36057,"Montgomery County, New York",2027,16.49,-0.2682,17.56,921.0,62923.0
36057,"Montgomery County, New York",2028,16.22,-0.2682,17.56,921.0,62923.0
36059,"Nassau County, New York",2024,18.3,-0.071,18.37,2195.0,143408.0
36059,"Nassau County, New York",2025,18.23,-0.071,18.37,2195.0,143408.0
36059,"Nassau County, New York",2026,18.16,-0.071,18.37,2195.0,143408.0
36059,"Nassau County, New York",2027,18.09,-0.071,18.37,2195.0,143408.0
36059,"Nassau County, New York",2028,18.02,-0.071,18.37,2195.0,143408.0
36065,"Oneida County, New York",2024,15.78,-0.2108,15.99,917.0,68819.0
36065,"Oneida County, New York",2025,15.57,-0.2108,15.99,917.0,68819.0
36065,"Oneida County, New York",2026,15.36,-0.2108,15.99,917.0,68819.0
36065,"Oneida County, New York",2027,15.15,-0.2108,15.99,917.0,68819.0
36065,"Oneida County, New York",2028,14.94,-0.2108,15.99,917.0,68819.0
36071,"Orange County, New York",2024,20.02,0.0952,19.92,1602.0,96497.0
36071,"Orange County, New York",2025,20.11,0.0952,19.92,1602.0,96497.0
36071,"Orange County, New York",2026,20.21,0.0952,19.92,1602.0,96497.0
36071,"Orange County, New York",2027,20.3,0.0952,19.92,1602.0,96497.0
36071,"Orange County, New York",2028,20.4,0.0952,19.92,1602.0,96497.0
36075,"Oswego County, New York",2024,16.37,-0.1601,16.53,943.0,68461.0
36075,"Oswego County, New York",2025,16.21,-0.1601,16.53,943.0,68461.0
36075,"Oswego County, New York",2026,16.05,-0.1601,16.53,943.0,68461.0
36075,"Oswego County, New York",2027,15.89,-0.1601,16.53,943.0,68461.0
36075,"Oswego County, New York",2028,15.73,-0.1601,16.53,943.0,68461.0
36077,"Otsego County, New York",2024,16.5,-0.3464,16.85,942.0,67086.0
36077,"Otsego County, New York",2025,16.16,-0.3464,16.85,942.0,67086.0
36077,"Otsego County, New York",2026,15.81,-0.3464,16.85,942.0,67086.0
36077,"Otsego County, New York",2027,15.46,-0.3464,16.85,942.0,67086.0
36077,"Otsego County, New York",2028,15.12,-0.3464,16.85,942.0,67086.0
36079,"Putnam County, New York",2024,17.32,0.1449,17.18,1824.0,127405.0
36079,"Putnam County, New York",2025,17.47,0.1449,17.18,1824.0,127405.0
36079,"Putnam County, New York",2026,17.61,0.1449,17.18,1824.0,127405.0
36079,"Putnam County, New York",2027,17.76,0.1449,17.18,1824.0,127405.0
36079,"Putnam County, New York",2028,17.9,0.1449,17.18,1824.0,127405.0
36081,"Queens County, New York",2024,26.84,-0.209,27.05,1915.0,84961.0
36081,"Queens County, New York",2025,26.63,-0.209,27.05,1915.0,84961.0
36081,"Queens County, New York",2026,26.42,-0.209,27.05,1915.0,84961.0
36081,"Queens County, New York",2027,26.21,-0.209,27.05,1915.0,84961.0
36081,"Queens County, New York",2028,26.0,-0.209,27.05,1915.0,84961.0
36083,"Rensselaer County, New York",2024,16.21,-0.1571,16.37,1182.0,86663.0
36083,"Rensselaer County, New York",2025,16.06,-0.1571,16.37,1182.0,86663.0
36083,"Rensselaer County, New York",2026,15.9,-0.1571,16.37,1182.0,86663.0
36083,"Rensselaer County, New York",2027,15.74,-0.1571,16.37,1182.0,86663.0
36083,"Rensselaer County, New York",2028,15.58,-0.1571,16.37,1182.0,86663.0
36085,"Richmond County, New York",2024,20.77,0.1502,20.62,1689.0,98290.0
36085,"Richmond County, New York",2025,20.92,0.1502,20.62,1689.0,98290.0
36085,"Richmond County, New York",2026,21.07,0.1502,20.62,1689.0,98290.0
36085,"Richmond County, New York",2027,21.22,0.1502,20.62,1689.0,98290.0
36085,"Richmond County, New York",2028,21.37,0.1502,20.62,1689.0,98290.0
36087,"Rockland County, New York",2024,19.93,0.1211,19.81,1826.0,110631.0
36087,"Rockland County, New York",2025,20.05,0.1211,19.81,1826.0,110631.0
36087,"Rockland County, New York",2026,20.17,0.1211,19.81,1826.0,110631.0
36087,"Rockland County, New York",2027,20.29,0.1211,19.81,1826.0,110631.0
36087,"Rockland County, New York",2028,20.42,0.1211,19.81,1826.0,110631.0
36089,"St. Lawrence County, New York",2024,15.11,-0.3823,15.49,799.0,61900.0
36089,"St. Lawrence County, New York",2025,14.73,-0.3823,15.49,799.0,61900.0
36089,"St. Lawrence County, New York",2026,14.34,-0.3823,15.49,799.0,61900.0
36089,"St. Lawrence County, New York",2027,13.96,-0.3823,15.49,799.0,61900.0
36089,"St. Lawrence County, New York",2028,13.58,-0.3823,15.49,799.0,61900.0
36093,"Schenectady County, New York",2024,18.14,0.0792,18.06,1159.0,76989.0
36093,"Schenectady County, New York",2025,18.22,0.0792,18.06,1159.0,76989.0
36093,"Schenectady County, New York",2026,18.3,0.0792,18.06,1159.0,76989.0
36093,"Schenectady County, New York",2027,18.38,0.0792,18.06,1159.0,76989.0
36093,"Schenectady County, New York",2028,18.46,0.0792,18.06,1159.0,76989.0
36095,"Schoharie County, New York",2024,15.01,-0.4343,15.44,916.0,71188.0
36095,"Schoharie County, New York",2025,14.57,-0.4343,15.44,916.0,71188.0
36095,"Schoharie County, New York",2026,14.14,-0.4343,15.44,916.0,71188.0
36095,"Schoharie County, New York",2027,13.7,-0.4343,15.44,916.0,71188.0
36095,"Schoharie County, New York",2028,13.27,-0.4343,15.44,916.0,71188.0
36097,"Schuyler County, New York",2024,15.3,-0.3913,15.69,858.0,65625.0
36097,"Schuyler County, New York",2025,14.91,-0.3913,15.69,858.0,65625.0
36097,"Schuyler County, New York",2026,14.52,-0.3913,15.69,858.0,65625.0
36097,"Schuyler County, New York",2027,14.12,-0.3913,15.69,858.0,65625.0
36097,"Schuyler County, New York",2028,13.73,-0.3913,15.69,858.0,65625.0
36099,"Seneca County, New York",2024,16.69,-0.1281,16.82,925.0,66007.0
36099,"Seneca County, New York",2025,16.56,-0.1281,16.82,925.0,66007.0
